Original_ID,Allele,Strong Binder,Weak Binder,None,binder_type,is_top_freq_allele
CD19_l187_int_3183,HLA-A0217,3,13,162,de novo,False
CD19_l187_int_3183,HLA-A0216,4,12,162,de novo,False
CD19_l187_int_3183,HLA-A0212,4,17,157,de novo,False
CD19_l187_int_3183,HLA-A0211,5,14,159,de novo,False
CD19_l187_int_3183,HLA-A0207,1,4,173,de novo,False
CD19_l187_int_3183,HLA-A0206,4,9,165,de novo,False
CD19_l187_int_3183,HLA-A0205,1,5,172,de novo,False
CD19_l187_int_3183,HLA-A0203,1,10,167,de novo,False
CD19_l187_int_3183,HLA-A0202,3,10,165,de novo,False
CD19_l187_int_3183,HLA-B0803,3,15,160,de novo,False
CD19_l187_int_3183,HLA-A0201,3,8,167,de novo,True
CD19_l187_int_3183,HLA-A2501,2,6,170,de novo,False
CD19_l187_int_3183,HLA-A2601,0,4,174,de novo,False
CD19_l187_int_3183,HLA-A0219,4,17,157,de novo,False
CD19_l187_int_3183,HLA-B0702,1,2,175,de novo,True
CD19_l187_int_3183,HLA-B0801,0,6,172,de novo,False
CD19_l187_int_3183,HLA-A2602,1,7,170,de novo,False
CD19_l187_int_3183,HLA-A8001,1,7,170,de novo,False
CD19_l187_int_3183,HLA-A6901,0,13,165,de novo,False
CD19_l187_int_3183,HLA-A6823,1,5,172,de novo,False
CD19_l187_int_3183,HLA-A6802,0,3,175,de novo,False
CD19_l187_int_3183,HLA-A6601,1,3,174,de novo,False
CD19_l187_int_3183,HLA-A3301,3,2,173,de novo,False
CD19_l187_int_3183,HLA-A6801,1,4,173,de novo,False
CD19_l187_int_3183,HLA-A3207,1,9,168,de novo,False
CD19_l187_int_3183,HLA-A3201,1,4,173,de novo,False
CD19_l187_int_3183,HLA-A3101,0,4,174,de novo,False
CD19_l187_int_3183,HLA-A3002,1,0,177,de novo,False
CD19_l187_int_3183,HLA-A3001,1,5,172,de novo,False
CD19_l187_int_3183,HLA-A2902,0,1,177,de novo,False
CD19_l187_int_3183,HLA-A2603,1,6,171,de novo,False
CD19_l187_int_3183,HLA-A3215,1,1,176,de novo,False
CD19_l187_int_3695,HLA-B4201,1,1,176,de novo,False
CD19_l187_int_3695,HLA-B3503,1,4,173,de novo,False
CD19_l187_int_3695,HLA-B4013,0,8,170,de novo,False
CD19_l187_int_3695,HLA-B4002,1,3,174,de novo,False
CD19_l187_int_3695,HLA-B4001,1,9,168,de novo,False
CD19_l187_int_3695,HLA-B3901,5,8,165,de novo,False
CD19_l187_int_3695,HLA-B3801,6,0,172,de novo,False
CD19_l187_int_3695,HLA-B3501,3,1,174,de novo,False
CD19_l187_int_3695,HLA-B1501,0,1,177,de novo,False
CD19_l187_int_3695,HLA-B2705,1,3,174,de novo,False
CD19_l187_int_3695,HLA-B1801,0,4,174,de novo,False
CD19_l187_int_3695,HLA-B1517,4,10,164,de novo,False
CD19_l187_int_3695,HLA-B1509,3,8,167,de novo,False
CD19_l187_int_3695,HLA-B1503,0,8,170,de novo,False
CD19_l187_int_3695,HLA-B1502,0,2,176,de novo,False
CD19_l187_int_3695,HLA-B4402,0,2,176,de novo,False
CD19_l187_int_3695,HLA-B2720,1,5,172,de novo,False
CD19_l187_int_3695,HLA-B4403,0,4,174,de novo,False
CD19_l187_int_3695,HLA-C0802,4,6,168,de novo,False
CD19_l187_int_3695,HLA-B4601,0,3,175,de novo,False
CD19_l187_int_3695,HLA-B1402,3,9,166,de novo,False
CD19_l187_int_3695,HLA-C0702,0,5,173,de novo,False
CD19_l187_int_3695,HLA-C0701,0,11,167,de novo,True
CD19_l187_int_3695,HLA-C0602,1,11,166,de novo,False
CD19_l187_int_3695,HLA-C0501,5,3,170,de novo,False
CD19_l187_int_3695,HLA-C0401,1,10,167,de novo,False
CD19_l187_int_3695,HLA-C0303,1,6,171,de novo,False
CD19_l187_int_3695,HLA-B4501,1,1,176,de novo,False
CD19_l187_int_3695,HLA-B8301,1,4,173,de novo,False
CD19_l187_int_3695,HLA-B5802,0,1,177,de novo,False
CD19_l187_int_3695,HLA-B5801,2,3,173,de novo,False
CD19_l187_int_3695,HLA-B5701,1,5,172,de novo,False
CD19_l187_int_3695,HLA-B5401,1,2,175,de novo,False
CD19_l187_int_3695,HLA-B5301,2,1,175,de novo,False
CD19_l187_int_3695,HLA-B5101,1,6,171,de novo,False
CD19_l187_int_3695,HLA-B4801,3,10,165,de novo,False
CD19_l187_int_3695,HLA-B7301,1,2,175,de novo,False
CD19_l187_int_3695,HLA-B0803,3,12,163,de novo,False
CD19_l187_int_3695,HLA-C1502,2,12,164,de novo,False
CD19_l187_int_3695,HLA-B0801,1,3,174,de novo,False
CD19_l187_int_3695,HLA-A2301,0,0,178,de novo,False
CD19_l187_int_3695,HLA-A1101,0,1,177,de novo,False
CD19_l187_int_3695,HLA-A0301,0,1,177,de novo,True
CD19_l187_int_3695,HLA-A0250,2,17,159,de novo,False
CD19_l187_int_3695,HLA-A0219,3,16,159,de novo,False
CD19_l187_int_3695,HLA-A0217,1,13,164,de novo,False
CD19_l187_int_3695,HLA-A0216,4,15,159,de novo,False
CD19_l187_int_3695,HLA-A2402,0,1,177,de novo,False
CD19_l187_int_3695,HLA-A0212,3,18,157,de novo,False
CD19_l187_int_3695,HLA-A0207,1,5,172,de novo,False
CD19_l187_int_3695,HLA-A0206,6,8,164,de novo,False
CD19_l187_int_3695,HLA-A0205,2,3,173,de novo,False
CD19_l187_int_3695,HLA-A0203,1,11,166,de novo,False
CD19_l187_int_3695,HLA-A0202,4,10,164,de novo,False
CD19_l187_int_3695,HLA-A0201,3,8,167,de novo,True
CD19_l187_int_3695,HLA-C1203,0,7,171,de novo,False
CD19_l187_int_3695,HLA-A0211,4,14,160,de novo,False
CD19_l187_int_3695,HLA-A2403,0,2,176,de novo,False
CD19_l187_int_3695,HLA-A2501,3,5,170,de novo,False
CD19_l187_int_3695,HLA-A2601,0,4,174,de novo,False
CD19_l187_int_3695,HLA-B0702,1,2,175,de novo,True
CD19_l187_int_3695,HLA-A8001,1,8,169,de novo,False
CD19_l187_int_3695,HLA-A6901,2,14,162,de novo,False
CD19_l187_int_3695,HLA-A6823,2,5,171,de novo,False
CD19_l187_int_3695,HLA-A6802,1,2,175,de novo,False
CD19_l187_int_3695,HLA-A6801,1,3,174,de novo,False
CD19_l187_int_3695,HLA-A6601,1,5,172,de novo,False
CD19_l187_int_3695,HLA-A3301,2,3,173,de novo,False
CD19_l187_int_3695,HLA-A3215,1,2,175,de novo,False
CD19_l187_int_3695,HLA-A3207,2,7,169,de novo,False
CD19_l187_int_3695,HLA-A3201,0,5,173,de novo,False
CD19_l187_int_3695,HLA-A3101,0,2,176,de novo,False
CD19_l187_int_3695,HLA-A3002,1,1,176,de novo,False
CD19_l187_int_3695,HLA-A3001,3,3,172,de novo,False
CD19_l187_int_3695,HLA-A2902,0,1,177,de novo,False
CD19_l187_int_3695,HLA-A2603,0,7,171,de novo,False
CD19_l187_int_3695,HLA-A2602,1,5,172,de novo,False
CD19_l187_int_3695,HLA-B0802,2,9,167,de novo,False
CD19_l187_int_3695,HLA-C1402,0,10,168,de novo,False
CD19_l187_int_3695,HLA-A0101,1,4,173,de novo,True
CD19_l187_int_3871,HLA-A0101,2,3,173,de novo,True
CD19_l187_int_3871,HLA-B4402,0,3,175,de novo,False
CD19_l187_int_3871,HLA-B4201,1,2,175,de novo,False
CD19_l187_int_3871,HLA-B4013,1,6,171,de novo,False
CD19_l187_int_3871,HLA-B4002,1,4,173,de novo,False
CD19_l187_int_3871,HLA-B4001,2,9,167,de novo,False
CD19_l187_int_3871,HLA-B3901,7,7,164,de novo,False
CD19_l187_int_3871,HLA-B3801,6,0,172,de novo,False
CD19_l187_int_3871,HLA-B4403,0,3,175,de novo,False
CD19_l187_int_3871,HLA-B3503,1,4,173,de novo,False
CD19_l187_int_3871,HLA-B2720,1,3,174,de novo,False
CD19_l187_int_3871,HLA-B2705,2,3,173,de novo,False
CD19_l187_int_3871,HLA-B1801,1,6,171,de novo,False
CD19_l187_int_3871,HLA-B1517,3,10,165,de novo,False
CD19_l187_int_3871,HLA-B1509,3,11,164,de novo,False
CD19_l187_int_3871,HLA-B1503,0,10,168,de novo,False
CD19_l187_int_3871,HLA-B1502,0,5,173,de novo,False
CD19_l187_int_3871,HLA-B3501,3,1,174,de novo,False
CD19_l187_int_3871,HLA-B1501,1,2,175,de novo,False
CD19_l187_int_3871,HLA-B4501,2,1,175,de novo,False
CD19_l187_int_3871,HLA-B4801,4,9,165,de novo,False
CD19_l187_int_3871,HLA-C1203,0,8,170,de novo,False
CD19_l187_int_3871,HLA-C0802,4,8,166,de novo,False
CD19_l187_int_3871,HLA-C0702,0,5,173,de novo,False
CD19_l187_int_3871,HLA-C0701,0,13,165,de novo,True
CD19_l187_int_3871,HLA-C0602,1,12,165,de novo,False
CD19_l187_int_3871,HLA-C0501,5,3,170,de novo,False
CD19_l187_int_3871,HLA-C0401,1,14,163,de novo,False
CD19_l187_int_3871,HLA-B4601,0,5,173,de novo,False
CD19_l187_int_3871,HLA-C0303,2,6,170,de novo,False
CD19_l187_int_3871,HLA-B7301,0,4,174,de novo,False
CD19_l187_int_3871,HLA-B5802,0,0,178,de novo,False
CD19_l187_int_3871,HLA-B5801,0,5,173,de novo,False
CD19_l187_int_3871,HLA-B5701,0,2,176,de novo,False
CD19_l187_int_3871,HLA-B5401,1,1,176,de novo,False
CD19_l187_int_3871,HLA-B5301,2,0,176,de novo,False
CD19_l187_int_3871,HLA-B5101,1,5,172,de novo,False
CD19_l187_int_3871,HLA-B8301,1,8,169,de novo,False
CD19_l187_int_3871,HLA-C1402,2,11,165,de novo,False
CD19_l187_int_3871,HLA-B1402,3,12,163,de novo,False
CD19_l187_int_3871,HLA-B0802,3,11,164,de novo,False
CD19_l187_int_3871,HLA-A2403,0,2,176,de novo,False
CD19_l187_int_3871,HLA-A2402,0,1,177,de novo,False
CD19_l187_int_3871,HLA-A2301,0,0,178,de novo,False
CD19_l187_int_3871,HLA-A1101,0,2,176,de novo,False
CD19_l187_int_3871,HLA-A0301,0,0,178,de novo,True
CD19_l187_int_3871,HLA-A0250,2,16,160,de novo,False
CD19_l187_int_3871,HLA-A0219,3,13,162,de novo,False
CD19_l187_int_3871,HLA-A2501,3,5,170,de novo,False
CD19_l187_int_3871,HLA-A0217,3,12,163,de novo,False
CD19_l187_int_3871,HLA-A0212,4,13,161,de novo,False
CD19_l187_int_3871,HLA-A0211,5,11,162,de novo,False
CD19_l187_int_3871,HLA-A0207,1,4,173,de novo,False
CD19_l187_int_3871,HLA-A0206,6,8,164,de novo,False
CD19_l187_int_3871,HLA-A0205,1,4,173,de novo,False
CD19_l187_int_3871,HLA-A0203,0,11,167,de novo,False
CD19_l187_int_3871,HLA-A0202,3,9,166,de novo,False
CD19_l187_int_3871,HLA-A0216,4,11,163,de novo,False
CD19_l187_int_3871,HLA-B0803,4,14,160,de novo,False
CD19_l187_int_3871,HLA-A2601,0,5,173,de novo,False
CD19_l187_int_3871,HLA-A2603,1,6,171,de novo,False
CD19_l187_int_3871,HLA-B0801,0,6,172,de novo,False
CD19_l187_int_3871,HLA-B0702,1,3,174,de novo,True
CD19_l187_int_3871,HLA-A8001,1,8,169,de novo,False
CD19_l187_int_3871,HLA-A6901,1,15,162,de novo,False
CD19_l187_int_3871,HLA-A6823,2,6,170,de novo,False
CD19_l187_int_3871,HLA-A6802,1,2,175,de novo,False
CD19_l187_int_3871,HLA-A6801,2,5,171,de novo,False
CD19_l187_int_3871,HLA-A2602,1,8,169,de novo,False
CD19_l187_int_3871,HLA-A6601,1,5,172,de novo,False
CD19_l187_int_3871,HLA-A3215,1,2,175,de novo,False
CD19_l187_int_3871,HLA-A3207,1,6,171,de novo,False
CD19_l187_int_3871,HLA-A3201,1,5,172,de novo,False
CD19_l187_int_3871,HLA-A3101,0,5,173,de novo,False
CD19_l187_int_3871,HLA-A3002,1,1,176,de novo,False
CD19_l187_int_3871,HLA-A3001,1,7,170,de novo,False
CD19_l187_int_3871,HLA-A2902,0,1,177,de novo,False
CD19_l187_int_3871,HLA-A3301,3,4,171,de novo,False
CD19_l187_int_3871,HLA-C1502,0,14,164,de novo,False
CD19_l187_int_3871,HLA-A0201,3,6,169,de novo,True
CD19_l187_int_3902,HLA-A0201,2,8,168,de novo,True
CD19_l187_int_3902,HLA-B4403,0,4,174,de novo,False
CD19_l187_int_3902,HLA-B4402,0,3,175,de novo,False
CD19_l187_int_3902,HLA-B4201,1,1,176,de novo,False
CD19_l187_int_3902,HLA-B4013,0,7,171,de novo,False
CD19_l187_int_3902,HLA-B4002,1,4,173,de novo,False
CD19_l187_int_3902,HLA-B4001,1,11,166,de novo,False
CD19_l187_int_3902,HLA-B3901,6,4,168,de novo,False
CD19_l187_int_3902,HLA-B4501,1,1,176,de novo,False
CD19_l187_int_3902,HLA-B3801,6,0,172,de novo,False
CD19_l187_int_3902,HLA-B3501,4,1,173,de novo,False
CD19_l187_int_3902,HLA-B2720,1,4,173,de novo,False
CD19_l187_int_3902,HLA-B2705,1,3,174,de novo,False
CD19_l187_int_3902,HLA-B1801,1,6,171,de novo,False
CD19_l187_int_3902,HLA-B1517,2,11,165,de novo,False
CD19_l187_int_3902,HLA-B1509,2,10,166,de novo,False
CD19_l187_int_3902,HLA-B1503,0,11,167,de novo,False
CD19_l187_int_3902,HLA-B3503,1,3,174,de novo,False
CD19_l187_int_3902,HLA-B1502,0,3,175,de novo,False
CD19_l187_int_3902,HLA-B4601,0,5,173,de novo,False
CD19_l187_int_3902,HLA-B5101,1,6,171,de novo,False
CD19_l187_int_3902,HLA-C1402,1,11,166,de novo,False
CD19_l187_int_3902,HLA-C1203,0,9,169,de novo,False
CD19_l187_int_3902,HLA-C0802,4,7,167,de novo,False
CD19_l187_int_3902,HLA-C0702,0,4,174,de novo,False
CD19_l187_int_3902,HLA-C0701,0,13,165,de novo,True
CD19_l187_int_3902,HLA-C0602,0,14,164,de novo,False
CD19_l187_int_3902,HLA-C0501,5,4,169,de novo,False
CD19_l187_int_3902,HLA-B4801,4,9,165,de novo,False
CD19_l187_int_3902,HLA-C0401,1,13,164,de novo,False
CD19_l187_int_3902,HLA-B8301,1,6,171,de novo,False
CD19_l187_int_3902,HLA-B7301,0,2,176,de novo,False
CD19_l187_int_3902,HLA-B5802,0,0,178,de novo,False
CD19_l187_int_3902,HLA-B5801,0,7,171,de novo,False
CD19_l187_int_3902,HLA-B5701,0,3,175,de novo,False
CD19_l187_int_3902,HLA-B5401,1,2,175,de novo,False
CD19_l187_int_3902,HLA-B5301,2,2,174,de novo,False
CD19_l187_int_3902,HLA-C0303,0,8,170,de novo,False
CD19_l187_int_3902,HLA-B1501,1,2,175,de novo,False
CD19_l187_int_3902,HLA-B1402,3,10,165,de novo,False
CD19_l187_int_3902,HLA-B0803,4,15,159,de novo,False
CD19_l187_int_3902,HLA-A2403,0,3,175,de novo,False
CD19_l187_int_3902,HLA-A2402,0,2,176,de novo,False
CD19_l187_int_3902,HLA-A2301,0,0,178,de novo,False
CD19_l187_int_3902,HLA-A1101,1,2,175,de novo,False
CD19_l187_int_3902,HLA-A0301,0,1,177,de novo,True
CD19_l187_int_3902,HLA-A0250,2,18,158,de novo,False
CD19_l187_int_3902,HLA-A0219,3,16,159,de novo,False
CD19_l187_int_3902,HLA-A2501,3,7,168,de novo,False
CD19_l187_int_3902,HLA-A0217,2,14,162,de novo,False
CD19_l187_int_3902,HLA-A0212,3,18,157,de novo,False
CD19_l187_int_3902,HLA-A0211,4,17,157,de novo,False
CD19_l187_int_3902,HLA-A0207,1,4,173,de novo,False
CD19_l187_int_3902,HLA-A0206,6,8,164,de novo,False
CD19_l187_int_3902,HLA-A0205,2,4,172,de novo,False
CD19_l187_int_3902,HLA-A0203,1,11,166,de novo,False
CD19_l187_int_3902,HLA-A0202,3,11,164,de novo,False
CD19_l187_int_3902,HLA-A0216,4,13,161,de novo,False
CD19_l187_int_3902,HLA-A2601,0,4,174,de novo,False
CD19_l187_int_3902,HLA-A2602,1,10,167,de novo,False
CD19_l187_int_3902,HLA-A2603,1,6,171,de novo,False
CD19_l187_int_3902,HLA-B0802,3,9,166,de novo,False
CD19_l187_int_3902,HLA-B0801,0,7,171,de novo,False
CD19_l187_int_3902,HLA-B0702,1,3,174,de novo,True
CD19_l187_int_3902,HLA-A8001,2,8,168,de novo,False
CD19_l187_int_3902,HLA-A6901,1,14,163,de novo,False
CD19_l187_int_3902,HLA-A6823,2,5,171,de novo,False
CD19_l187_int_3902,HLA-A6802,1,2,175,de novo,False
CD19_l187_int_3902,HLA-A6801,3,3,172,de novo,False
CD19_l187_int_3902,HLA-A6601,1,5,172,de novo,False
CD19_l187_int_3902,HLA-A3301,3,2,173,de novo,False
CD19_l187_int_3902,HLA-A3215,1,2,175,de novo,False
CD19_l187_int_3902,HLA-A3207,2,8,168,de novo,False
CD19_l187_int_3902,HLA-A3201,1,6,171,de novo,False
CD19_l187_int_3902,HLA-A3101,0,4,174,de novo,False
CD19_l187_int_3902,HLA-A3002,1,1,176,de novo,False
CD19_l187_int_3902,HLA-A3001,2,6,170,de novo,False
CD19_l187_int_3902,HLA-A2902,0,1,177,de novo,False
CD19_l187_int_3902,HLA-C1502,0,12,166,de novo,False
CD19_l187_int_3902,HLA-A0101,2,4,172,de novo,True
CD19_l187_int_0015,HLA-C1502,0,13,165,de novo,False
CD19_l187_int_0015,HLA-B0802,3,10,165,de novo,False
CD19_l187_int_0015,HLA-B4201,1,2,175,de novo,False
CD19_l187_int_0015,HLA-B4013,1,6,171,de novo,False
CD19_l187_int_0015,HLA-B4002,1,3,174,de novo,False
CD19_l187_int_0015,HLA-B4001,1,10,167,de novo,False
CD19_l187_int_0015,HLA-B3901,6,8,164,de novo,False
CD19_l187_int_0015,HLA-B3801,6,0,172,de novo,False
CD19_l187_int_0015,HLA-B3503,1,3,174,de novo,False
CD19_l187_int_0015,HLA-B4402,0,3,175,de novo,False
CD19_l187_int_0015,HLA-B3501,3,3,172,de novo,False
CD19_l187_int_0015,HLA-B2705,2,3,173,de novo,False
CD19_l187_int_0015,HLA-B1801,1,6,171,de novo,False
CD19_l187_int_0015,HLA-B1517,2,9,167,de novo,False
CD19_l187_int_0015,HLA-B1509,3,10,165,de novo,False
CD19_l187_int_0015,HLA-B1503,0,10,168,de novo,False
CD19_l187_int_0015,HLA-B1502,0,4,174,de novo,False
CD19_l187_int_0015,HLA-B1501,1,2,175,de novo,False
CD19_l187_int_0015,HLA-B2720,1,3,174,de novo,False
CD19_l187_int_0015,HLA-B1402,4,10,164,de novo,False
CD19_l187_int_0015,HLA-B4403,0,4,174,de novo,False
CD19_l187_int_0015,HLA-B4601,0,4,174,de novo,False
CD19_l187_int_0015,HLA-C0802,4,9,165,de novo,False
CD19_l187_int_0015,HLA-C0702,0,5,173,de novo,False
CD19_l187_int_0015,HLA-C0701,0,13,165,de novo,True
CD19_l187_int_0015,HLA-C0602,1,11,166,de novo,False
CD19_l187_int_0015,HLA-C0501,5,3,170,de novo,False
CD19_l187_int_0015,HLA-C0401,1,10,167,de novo,False
CD19_l187_int_0015,HLA-C0303,3,6,169,de novo,False
CD19_l187_int_0015,HLA-B4501,2,2,174,de novo,False
CD19_l187_int_0015,HLA-B8301,1,7,170,de novo,False
CD19_l187_int_0015,HLA-B5802,0,0,178,de novo,False
CD19_l187_int_0015,HLA-B5801,0,4,174,de novo,False
CD19_l187_int_0015,HLA-B5701,0,3,175,de novo,False
CD19_l187_int_0015,HLA-B5401,1,1,176,de novo,False
CD19_l187_int_0015,HLA-B5301,2,2,174,de novo,False
CD19_l187_int_0015,HLA-B5101,1,4,173,de novo,False
CD19_l187_int_0015,HLA-B4801,3,12,163,de novo,False
CD19_l187_int_0015,HLA-B7301,0,4,174,de novo,False
CD19_l187_int_0015,HLA-B0803,4,14,160,de novo,False
CD19_l187_int_0015,HLA-C1402,2,11,165,de novo,False
CD19_l187_int_0015,HLA-B0801,0,7,171,de novo,False
CD19_l187_int_0015,HLA-A2301,0,0,178,de novo,False
CD19_l187_int_0015,HLA-A1101,0,3,175,de novo,False
CD19_l187_int_0015,HLA-A0301,0,0,178,de novo,True
CD19_l187_int_0015,HLA-A0250,3,15,160,de novo,False
CD19_l187_int_0015,HLA-A0219,2,13,163,de novo,False
CD19_l187_int_0015,HLA-A0217,3,10,165,de novo,False
CD19_l187_int_0015,HLA-A0216,5,9,164,de novo,False
CD19_l187_int_0015,HLA-A2402,0,1,177,de novo,False
CD19_l187_int_0015,HLA-A0212,4,14,160,de novo,False
CD19_l187_int_0015,HLA-A0207,1,4,173,de novo,False
CD19_l187_int_0015,HLA-A0206,4,10,164,de novo,False
CD19_l187_int_0015,HLA-A0205,2,4,172,de novo,False
CD19_l187_int_0015,HLA-A0203,2,8,168,de novo,False
CD19_l187_int_0015,HLA-A0202,4,10,164,de novo,False
CD19_l187_int_0015,HLA-A0201,2,7,169,de novo,True
CD19_l187_int_0015,HLA-A0101,2,3,173,de novo,True
CD19_l187_int_0015,HLA-A0211,5,13,160,de novo,False
CD19_l187_int_0015,HLA-A2403,0,2,176,de novo,False
CD19_l187_int_0015,HLA-A2501,3,6,169,de novo,False
CD19_l187_int_0015,HLA-A2601,0,5,173,de novo,False
CD19_l187_int_0015,HLA-B0702,1,4,173,de novo,True
CD19_l187_int_0015,HLA-A8001,1,8,169,de novo,False
CD19_l187_int_0015,HLA-A6901,1,14,163,de novo,False
CD19_l187_int_0015,HLA-A6823,1,6,171,de novo,False
CD19_l187_int_0015,HLA-A6802,1,2,175,de novo,False
CD19_l187_int_0015,HLA-A6801,2,2,174,de novo,False
CD19_l187_int_0015,HLA-A6601,1,6,171,de novo,False
CD19_l187_int_0015,HLA-A3301,2,5,171,de novo,False
CD19_l187_int_0015,HLA-A3215,1,1,176,de novo,False
CD19_l187_int_0015,HLA-A3207,1,6,171,de novo,False
CD19_l187_int_0015,HLA-A3201,2,5,171,de novo,False
CD19_l187_int_0015,HLA-A3101,0,4,174,de novo,False
CD19_l187_int_0015,HLA-A3002,1,1,176,de novo,False
CD19_l187_int_0015,HLA-A3001,1,6,171,de novo,False
CD19_l187_int_0015,HLA-A2902,0,1,177,de novo,False
CD19_l187_int_0015,HLA-A2603,1,6,171,de novo,False
CD19_l187_int_0015,HLA-A2602,1,8,169,de novo,False
CD19_l187_int_0015,HLA-C1203,0,9,169,de novo,False
CD19_l187_int_1492,HLA-A0201,2,8,168,de novo,True
CD19_l187_int_1492,HLA-A0101,1,4,173,de novo,True
CD19_l187_int_1492,HLA-C1502,0,9,169,de novo,False
CD19_l187_int_1492,HLA-A2902,0,0,178,de novo,False
CD19_l187_int_1492,HLA-A3001,0,5,173,de novo,False
CD19_l187_int_1492,HLA-A3002,0,2,176,de novo,False
CD19_l187_int_1492,HLA-A3101,0,6,172,de novo,False
CD19_l187_int_1492,HLA-A3201,1,3,174,de novo,False
CD19_l187_int_1492,HLA-A3207,2,7,169,de novo,False
CD19_l187_int_1492,HLA-A3215,1,1,176,de novo,False
CD19_l187_int_1492,HLA-A2603,2,6,170,de novo,False
CD19_l187_int_1492,HLA-A3301,4,3,171,de novo,False
CD19_l187_int_1492,HLA-A6801,1,6,171,de novo,False
CD19_l187_int_1492,HLA-A6802,0,2,176,de novo,False
CD19_l187_int_1492,HLA-A6823,1,6,171,de novo,False
CD19_l187_int_1492,HLA-A6901,0,12,166,de novo,False
CD19_l187_int_1492,HLA-A8001,1,8,169,de novo,False
CD19_l187_int_1492,HLA-B0702,2,2,174,de novo,True
CD19_l187_int_1492,HLA-B0801,1,5,172,de novo,False
CD19_l187_int_1492,HLA-A6601,1,4,173,de novo,False
CD19_l187_int_1492,HLA-B0802,2,11,165,de novo,False
CD19_l187_int_1492,HLA-A2602,2,6,170,de novo,False
CD19_l187_int_1492,HLA-A2501,3,5,170,de novo,False
CD19_l187_int_1492,HLA-A0202,2,10,166,de novo,False
CD19_l187_int_1492,HLA-A0203,1,11,166,de novo,False
CD19_l187_int_1492,HLA-A0205,2,4,172,de novo,False
CD19_l187_int_1492,HLA-A0206,2,9,167,de novo,False
CD19_l187_int_1492,HLA-A0207,1,4,173,de novo,False
CD19_l187_int_1492,HLA-A0211,4,15,159,de novo,False
CD19_l187_int_1492,HLA-A0212,3,16,159,de novo,False
CD19_l187_int_1492,HLA-A2601,1,3,174,de novo,False
CD19_l187_int_1492,HLA-A0216,3,10,165,de novo,False
CD19_l187_int_1492,HLA-A0219,3,15,160,de novo,False
CD19_l187_int_1492,HLA-A0250,2,17,159,de novo,False
CD19_l187_int_1492,HLA-A0301,0,1,177,de novo,True
CD19_l187_int_1492,HLA-A1101,0,1,177,de novo,False
CD19_l187_int_1492,HLA-A2301,0,0,178,de novo,False
CD19_l187_int_1492,HLA-A2402,0,2,176,de novo,False
CD19_l187_int_1492,HLA-A2403,0,2,176,de novo,False
CD19_l187_int_1492,HLA-A0217,2,16,160,de novo,False
CD19_l187_int_1492,HLA-B0803,4,14,160,de novo,False
CD19_l187_int_1492,HLA-B1402,2,14,162,de novo,False
CD19_l187_int_1492,HLA-B4501,1,1,176,de novo,False
CD19_l187_int_1492,HLA-B5101,1,7,170,de novo,False
CD19_l187_int_1492,HLA-B5301,2,1,175,de novo,False
CD19_l187_int_1492,HLA-B5401,1,2,175,de novo,False
CD19_l187_int_1492,HLA-B5701,0,3,175,de novo,False
CD19_l187_int_1492,HLA-B5801,0,5,173,de novo,False
CD19_l187_int_1492,HLA-B5802,0,1,177,de novo,False
CD19_l187_int_1492,HLA-B7301,0,1,177,de novo,False
CD19_l187_int_1492,HLA-B4801,4,10,164,de novo,False
CD19_l187_int_1492,HLA-B8301,2,5,171,de novo,False
CD19_l187_int_1492,HLA-C0401,1,13,164,de novo,False
CD19_l187_int_1492,HLA-C0501,5,2,171,de novo,False
CD19_l187_int_1492,HLA-C0602,1,10,167,de novo,False
CD19_l187_int_1492,HLA-C0701,1,10,167,de novo,True
CD19_l187_int_1492,HLA-C0702,0,4,174,de novo,False
CD19_l187_int_1492,HLA-C0802,4,5,169,de novo,False
CD19_l187_int_1492,HLA-C1203,0,7,171,de novo,False
CD19_l187_int_1492,HLA-C0303,0,6,172,de novo,False
CD19_l187_int_1492,HLA-B4601,0,2,176,de novo,False
CD19_l187_int_1492,HLA-C1402,0,10,168,de novo,False
CD19_l187_int_1492,HLA-B4403,0,4,174,de novo,False
CD19_l187_int_1492,HLA-B1501,0,1,177,de novo,False
CD19_l187_int_1492,HLA-B1502,0,4,174,de novo,False
CD19_l187_int_1492,HLA-B1503,0,8,170,de novo,False
CD19_l187_int_1492,HLA-B1509,2,10,166,de novo,False
CD19_l187_int_1492,HLA-B1517,2,7,169,de novo,False
CD19_l187_int_1492,HLA-B1801,0,4,174,de novo,False
CD19_l187_int_1492,HLA-B2705,2,2,174,de novo,False
CD19_l187_int_1492,HLA-B2720,1,4,173,de novo,False
CD19_l187_int_1492,HLA-B3501,2,2,174,de novo,False
CD19_l187_int_1492,HLA-B3503,2,4,172,de novo,False
CD19_l187_int_1492,HLA-B3801,6,0,172,de novo,False
CD19_l187_int_1492,HLA-B3901,6,5,167,de novo,False
CD19_l187_int_1492,HLA-B4001,1,10,167,de novo,False
CD19_l187_int_1492,HLA-B4002,1,4,173,de novo,False
CD19_l187_int_1492,HLA-B4013,0,6,172,de novo,False
CD19_l187_int_1492,HLA-B4201,1,2,175,de novo,False
CD19_l187_int_1492,HLA-B4402,0,1,177,de novo,False
CD19_l187_nonint_4668,HLA-A0101,0,7,171,de novo,True
CD19_l187_nonint_4668,HLA-A0201,4,5,169,de novo,True
CD19_l187_nonint_4668,HLA-A0202,3,12,163,de novo,False
