Original_ID,Allele,Strong Binder,Weak Binder,None,binder_type
CD19_l115_int_3208,HLA-A0207,1,3,103,de novo
CD19_l115_int_3208,HLA-A0211,2,2,103,de novo
CD19_l115_int_3208,HLA-A0212,3,3,101,de novo
CD19_l115_int_3208,HLA-A0216,3,6,98,de novo
CD19_l115_int_3208,HLA-A0217,1,2,104,de novo
CD19_l115_int_3208,HLA-A0219,1,4,102,de novo
CD19_l115_int_3208,HLA-A0250,2,5,100,de novo
CD19_l115_int_3208,HLA-A0301,0,3,104,de novo
CD19_l115_int_3208,HLA-A1101,1,3,103,de novo
CD19_l115_int_3208,HLA-A2301,0,1,106,de novo
CD19_l115_int_3208,HLA-A2402,0,1,106,de novo
CD19_l115_int_3208,HLA-A2403,1,2,104,de novo
CD19_l115_int_3208,HLA-A2501,1,4,102,de novo
CD19_l115_int_3208,HLA-A2601,2,1,104,de novo
CD19_l115_int_3208,HLA-A2602,1,3,103,de novo
CD19_l115_int_3208,HLA-A2603,0,2,105,de novo
CD19_l115_int_3208,HLA-A2902,1,1,105,de novo
CD19_l115_int_3208,HLA-A3001,0,1,106,de novo
CD19_l115_int_3208,HLA-A3002,0,0,107,de novo
CD19_l115_int_3208,HLA-A3101,0,0,107,de novo
CD19_l115_int_3208,HLA-A3201,0,2,105,de novo
CD19_l115_int_3208,HLA-A3207,1,4,102,de novo
CD19_l115_int_3208,HLA-A3215,0,2,105,de novo
CD19_l115_int_3208,HLA-A3301,0,0,107,de novo
CD19_l115_int_3208,HLA-A6601,0,4,103,de novo
CD19_l115_int_3208,HLA-A6801,0,2,105,de novo
CD19_l115_int_3208,HLA-A6802,0,1,106,de novo
CD19_l115_int_3208,HLA-A6823,1,0,106,de novo
CD19_l115_int_3208,HLA-A6901,0,6,101,de novo
CD19_l115_int_3208,HLA-A8001,1,4,102,de novo
CD19_l115_int_3208,HLA-B0702,0,1,106,de novo
CD19_l115_int_3208,HLA-B0801,0,4,103,de novo
CD19_l115_int_3208,HLA-B0802,1,7,99,de novo
CD19_l115_int_3208,HLA-B0803,2,6,99,de novo
CD19_l115_int_3208,HLA-B1402,2,1,104,de novo
CD19_l115_int_3208,HLA-B1501,0,0,107,de novo
CD19_l115_int_3208,HLA-B1502,0,1,106,de novo
CD19_l115_int_3208,HLA-B1503,0,3,104,de novo
CD19_l115_int_3208,HLA-B1509,0,7,100,de novo
CD19_l115_int_3208,HLA-B1517,1,1,105,de novo
CD19_l115_int_3208,HLA-B1801,0,2,105,de novo
CD19_l115_int_3208,HLA-B2705,0,0,107,de novo
CD19_l115_int_3208,HLA-B2720,1,1,105,de novo
CD19_l115_int_3208,HLA-B3501,0,2,105,de novo
CD19_l115_int_3208,HLA-B3503,0,0,107,de novo
CD19_l115_int_3208,HLA-B3801,0,3,104,de novo
CD19_l115_int_3208,HLA-B3901,1,1,105,de novo
CD19_l115_int_3208,HLA-B4001,0,2,105,de novo
CD19_l115_int_3208,HLA-B4002,1,2,104,de novo
CD19_l115_int_3208,HLA-B4013,1,1,105,de novo
CD19_l115_int_3208,HLA-B4201,0,1,106,de novo
CD19_l115_int_3208,HLA-B4402,0,1,106,de novo
CD19_l115_int_3208,HLA-B4403,0,2,105,de novo
CD19_l115_int_3208,HLA-B4501,1,1,105,de novo
CD19_l115_int_3208,HLA-B4601,0,2,105,de novo
CD19_l115_int_3208,HLA-B4801,0,6,101,de novo
CD19_l115_int_3208,HLA-B5101,0,2,105,de novo
CD19_l115_int_3208,HLA-B5301,0,0,107,de novo
CD19_l115_int_3208,HLA-B5401,0,0,107,de novo
CD19_l115_int_3208,HLA-B5701,0,1,106,de novo
CD19_l115_int_3208,HLA-B5801,0,2,105,de novo
CD19_l115_int_3208,HLA-B5802,0,1,106,de novo
CD19_l115_int_3208,HLA-B7301,0,1,106,de novo
CD19_l115_int_3208,HLA-B8301,0,1,106,de novo
CD19_l115_int_3208,HLA-C0303,1,3,103,de novo
CD19_l115_int_3208,HLA-C0401,1,3,103,de novo
CD19_l115_int_3208,HLA-C0501,2,4,101,de novo
CD19_l115_int_3208,HLA-C0602,0,6,101,de novo
CD19_l115_int_3208,HLA-C0701,1,3,103,de novo
CD19_l115_int_3208,HLA-C0702,0,3,104,de novo
CD19_l115_int_3208,HLA-C0802,3,4,100,de novo
CD19_l115_int_3208,HLA-C1203,1,6,100,de novo
CD19_l115_int_3208,HLA-C1402,1,1,105,de novo
CD19_l115_int_3208,HLA-C1502,0,4,103,de novo
CD19_l115_int_3770,HLA-A0101,1,2,104,de novo
CD19_l115_int_3770,HLA-A0201,0,6,101,de novo
CD19_l115_int_3770,HLA-A0202,1,4,102,de novo
CD19_l115_int_3770,HLA-A0203,1,4,102,de novo
CD19_l115_int_3770,HLA-A0205,1,2,104,de novo
CD19_l115_int_3770,HLA-A0206,0,4,103,de novo
CD19_l115_int_3770,HLA-A0207,2,4,101,de novo
CD19_l115_int_3770,HLA-A0211,2,3,102,de novo
CD19_l115_int_3770,HLA-A0212,2,4,101,de novo
CD19_l115_int_3770,HLA-A0216,2,6,99,de novo
CD19_l115_int_3770,HLA-A0217,1,2,104,de novo
CD19_l115_int_3770,HLA-A0219,0,7,100,de novo
CD19_l115_int_3770,HLA-A0250,2,4,101,de novo
CD19_l115_int_3770,HLA-A0301,1,3,103,de novo
CD19_l115_int_3770,HLA-A1101,3,1,103,de novo
CD19_l115_int_3770,HLA-A2301,1,0,106,de novo
CD19_l115_int_3770,HLA-A2402,0,2,105,de novo
CD19_l115_int_3770,HLA-A2403,1,3,103,de novo
CD19_l115_int_3770,HLA-A2501,4,2,101,de novo
CD19_l115_int_3770,HLA-A2601,3,2,102,de novo
CD19_l115_int_3770,HLA-A2602,3,2,102,de novo
CD19_l115_int_3770,HLA-A2603,1,5,101,de novo
CD19_l115_int_3770,HLA-A2902,0,2,105,de novo
CD19_l115_int_3770,HLA-A3001,0,1,106,de novo
CD19_l115_int_3770,HLA-A3002,0,1,106,de novo
CD19_l115_int_3770,HLA-A3101,0,0,107,de novo
CD19_l115_int_3770,HLA-A3201,0,3,104,de novo
CD19_l115_int_3770,HLA-A3207,1,1,105,de novo
CD19_l115_int_3770,HLA-A3215,0,2,105,de novo
CD19_l115_int_3770,HLA-A3301,1,1,105,de novo
CD19_l115_int_3770,HLA-A6601,0,1,106,de novo
CD19_l115_int_3770,HLA-A6801,0,2,105,de novo
CD19_l115_int_3770,HLA-A6802,0,2,105,de novo
CD19_l115_int_3770,HLA-A6823,1,3,103,de novo
CD19_l115_int_3770,HLA-A6901,1,3,103,de novo
CD19_l115_int_3770,HLA-A8001,1,3,103,de novo
CD19_l115_int_3770,HLA-B0702,0,1,106,de novo
CD19_l115_int_3770,HLA-B0801,0,4,103,de novo
CD19_l115_int_3770,HLA-B0802,1,8,98,de novo
CD19_l115_int_3770,HLA-B0803,2,4,101,de novo
CD19_l115_int_3770,HLA-B1402,3,1,103,de novo
CD19_l115_int_3770,HLA-B1501,0,1,106,de novo
CD19_l115_int_3770,HLA-B1502,1,0,106,de novo
CD19_l115_int_3770,HLA-B1503,0,0,107,de novo
CD19_l115_int_3770,HLA-B1509,0,8,99,de novo
CD19_l115_int_3770,HLA-B1517,0,3,104,de novo
CD19_l115_int_3770,HLA-B1801,0,3,104,de novo
CD19_l115_int_3770,HLA-B2705,0,2,105,de novo
CD19_l115_int_3770,HLA-B2720,0,2,105,de novo
CD19_l115_int_3770,HLA-B3501,0,3,104,de novo
CD19_l115_int_3770,HLA-B3503,0,3,104,de novo
CD19_l115_int_3770,HLA-B3801,0,2,105,de novo
CD19_l115_int_3770,HLA-B3901,0,3,104,de novo
CD19_l115_int_3770,HLA-B4001,0,4,103,de novo
CD19_l115_int_3770,HLA-B4002,1,3,103,de novo
CD19_l115_int_3770,HLA-B4013,0,2,105,de novo
CD19_l115_int_3770,HLA-B4201,0,1,106,de novo
CD19_l115_int_3770,HLA-B4402,0,1,106,de novo
CD19_l115_int_3770,HLA-B4403,0,3,104,de novo
CD19_l115_int_3770,HLA-B4501,0,3,104,de novo
CD19_l115_int_3770,HLA-B4601,1,2,104,de novo
CD19_l115_int_3770,HLA-B4801,0,6,101,de novo
CD19_l115_int_3770,HLA-B5101,1,0,106,de novo
CD19_l115_int_3770,HLA-B5301,0,1,106,de novo
CD19_l115_int_3770,HLA-B5401,0,0,107,de novo
CD19_l115_int_3770,HLA-B5701,0,2,105,de novo
CD19_l115_int_3770,HLA-B5801,0,1,106,de novo
CD19_l115_int_3770,HLA-B5802,0,1,106,de novo
CD19_l115_int_3770,HLA-B7301,0,2,105,de novo
CD19_l115_int_3770,HLA-B8301,0,1,106,de novo
CD19_l115_int_3770,HLA-C0303,1,3,103,de novo
CD19_l115_int_3770,HLA-C0401,1,6,100,de novo
CD19_l115_int_3770,HLA-C0501,1,4,102,de novo
CD19_l115_int_3770,HLA-C0602,0,4,103,de novo
CD19_l115_int_3770,HLA-C0701,0,4,103,de novo
CD19_l115_int_3770,HLA-C0702,0,3,104,de novo
CD19_l115_int_3770,HLA-C0802,2,4,101,de novo
CD19_l115_int_3770,HLA-C1203,1,5,101,de novo
CD19_l115_int_3770,HLA-C1402,1,3,103,de novo
CD19_l115_int_3770,HLA-C1502,0,4,103,de novo
CD19_l115_int_3971,HLA-A0101,1,1,105,de novo
CD19_l115_int_3971,HLA-A0201,0,3,104,de novo
CD19_l115_int_3971,HLA-A0202,1,2,104,de novo
CD19_l115_int_3971,HLA-A0203,0,3,104,de novo
CD19_l115_int_3971,HLA-A0205,1,0,106,de novo
CD19_l115_int_3971,HLA-A0206,0,5,102,de novo
CD19_l115_int_3971,HLA-A0207,0,4,103,de novo
CD19_l115_int_3971,HLA-A0211,3,3,101,de novo
CD19_l115_int_3971,HLA-A0212,3,1,103,de novo
CD19_l115_int_3971,HLA-A0216,3,4,100,de novo
CD19_l115_int_3971,HLA-A0217,1,2,104,de novo
CD19_l115_int_3971,HLA-A0219,1,6,100,de novo
CD19_l115_int_3971,HLA-A0250,2,4,101,de novo
CD19_l115_int_3971,HLA-A0301,0,5,102,de novo
CD19_l115_int_3971,HLA-A1101,2,2,103,de novo
CD19_l115_int_3971,HLA-A2301,0,0,107,de novo
CD19_l115_int_3971,HLA-A2402,0,0,107,de novo
CD19_l115_int_3971,HLA-A2403,0,3,104,de novo
CD19_l115_int_3971,HLA-A2501,2,4,101,de novo
CD19_l115_int_3971,HLA-A2601,1,3,103,de novo
CD19_l115_int_3971,HLA-A2602,1,4,102,de novo
CD19_l115_int_3971,HLA-A2603,0,5,102,de novo
CD19_l115_int_3971,HLA-A2902,0,2,105,de novo
CD19_l115_int_3971,HLA-A3001,0,1,106,de novo
CD19_l115_int_3971,HLA-A3002,0,1,106,de novo
CD19_l115_int_3971,HLA-A3101,0,0,107,de novo
CD19_l115_int_3971,HLA-A3201,0,2,105,de novo
CD19_l115_int_3971,HLA-A3207,0,4,103,de novo
CD19_l115_int_3971,HLA-A3215,0,2,105,de novo
CD19_l115_int_3971,HLA-A3301,0,0,107,de novo
CD19_l115_int_3971,HLA-A6601,0,3,104,de novo
CD19_l115_int_3971,HLA-A6801,0,1,106,de novo
CD19_l115_int_3971,HLA-A6802,0,1,106,de novo
CD19_l115_int_3971,HLA-A6823,1,3,103,de novo
CD19_l115_int_3971,HLA-A6901,1,4,102,de novo
CD19_l115_int_3971,HLA-A8001,1,3,103,de novo
CD19_l115_int_3971,HLA-B0702,0,1,106,de novo
CD19_l115_int_3971,HLA-B0801,0,4,103,de novo
CD19_l115_int_3971,HLA-B0802,1,6,100,de novo
CD19_l115_int_3971,HLA-B0803,3,6,98,de novo
CD19_l115_int_3971,HLA-B1402,2,0,105,de novo
CD19_l115_int_3971,HLA-B1501,0,0,107,de novo
CD19_l115_int_3971,HLA-B1502,0,1,106,de novo
CD19_l115_int_3971,HLA-B1503,1,1,105,de novo
CD19_l115_int_3971,HLA-B1509,0,9,98,de novo
CD19_l115_int_3971,HLA-B1517,2,0,105,de novo
CD19_l115_int_3971,HLA-B1801,1,1,105,de novo
CD19_l115_int_3971,HLA-B2705,0,0,107,de novo
CD19_l115_int_3971,HLA-B2720,0,4,103,de novo
CD19_l115_int_3971,HLA-B3501,0,1,106,de novo
CD19_l115_int_3971,HLA-B3503,0,2,105,de novo
CD19_l115_int_3971,HLA-B3801,0,2,105,de novo
CD19_l115_int_3971,HLA-B3901,1,2,104,de novo
CD19_l115_int_3971,HLA-B4001,0,3,104,de novo
CD19_l115_int_3971,HLA-B4002,0,4,103,de novo
CD19_l115_int_3971,HLA-B4013,0,2,105,de novo
CD19_l115_int_3971,HLA-B4201,0,1,106,de novo
CD19_l115_int_3971,HLA-B4402,0,1,106,de novo
CD19_l115_int_3971,HLA-B4403,0,2,105,de novo
CD19_l115_int_3971,HLA-B4501,1,1,105,de novo
CD19_l115_int_3971,HLA-B4601,0,3,104,de novo
CD19_l115_int_3971,HLA-B4801,0,6,101,de novo
CD19_l115_int_3971,HLA-B5101,0,2,105,de novo
CD19_l115_int_3971,HLA-B5301,0,1,106,de novo
CD19_l115_int_3971,HLA-B5401,0,0,107,de novo
CD19_l115_int_3971,HLA-B5701,0,1,106,de novo
CD19_l115_int_3971,HLA-B5801,0,2,105,de novo
CD19_l115_int_3971,HLA-B5802,0,2,105,de novo
CD19_l115_int_3971,HLA-B7301,0,1,106,de novo
CD19_l115_int_3971,HLA-B8301,0,1,106,de novo
CD19_l115_int_3971,HLA-C0303,1,3,103,de novo
CD19_l115_int_3971,HLA-C0401,0,3,104,de novo
CD19_l115_int_3971,HLA-C0501,1,3,103,de novo
CD19_l115_int_3971,HLA-C0602,1,4,102,de novo
CD19_l115_int_3971,HLA-C0701,1,4,102,de novo
CD19_l115_int_3971,HLA-C0702,0,2,105,de novo
CD19_l115_int_3971,HLA-C0802,2,4,101,de novo
CD19_l115_int_3971,HLA-C1203,1,5,101,de novo
CD19_l115_int_3971,HLA-C1402,0,3,104,de novo
CD19_l115_int_3971,HLA-C1502,1,2,104,de novo
CD19_l115_int_4516,HLA-A0101,0,4,103,de novo
CD19_l115_int_4516,HLA-A0201,1,4,102,de novo
CD19_l115_int_4516,HLA-A0202,1,3,103,de novo
CD19_l115_int_4516,HLA-A0203,1,3,103,de novo
CD19_l115_int_4516,HLA-A0205,1,0,106,de novo
CD19_l115_int_4516,HLA-A0206,0,4,103,de novo
CD19_l115_int_4516,HLA-A0207,1,3,103,de novo
CD19_l115_int_4516,HLA-A0211,4,2,101,de novo
CD19_l115_int_4516,HLA-A0212,4,2,101,de novo
CD19_l115_int_4516,HLA-A0216,4,3,100,de novo
CD19_l115_int_4516,HLA-A0217,1,1,105,de novo
CD19_l115_int_4516,HLA-A0219,1,5,101,de novo
CD19_l115_int_4516,HLA-A0250,2,6,99,de novo
CD19_l115_int_4516,HLA-A0301,0,4,103,de novo
CD19_l115_int_4516,HLA-A1101,2,1,104,de novo
CD19_l115_int_4516,HLA-A2301,0,1,106,de novo
CD19_l115_int_4516,HLA-A2402,0,1,106,de novo
CD19_l115_int_4516,HLA-A2403,1,4,102,de novo
CD19_l115_int_4516,HLA-A2501,2,6,99,de novo
CD19_l115_int_4516,HLA-A2601,2,3,102,de novo
CD19_l115_int_4516,HLA-A2602,4,3,100,de novo
CD19_l115_int_4516,HLA-A2603,0,7,100,de novo
CD19_l115_int_4516,HLA-A2902,1,2,104,de novo
CD19_l115_int_4516,HLA-A3001,2,2,103,de novo
CD19_l115_int_4516,HLA-A3002,0,1,106,de novo
CD19_l115_int_4516,HLA-A3101,0,0,107,de novo
CD19_l115_int_4516,HLA-A3201,0,3,104,de novo
CD19_l115_int_4516,HLA-A3207,0,2,105,de novo
CD19_l115_int_4516,HLA-A3215,0,2,105,de novo
CD19_l115_int_4516,HLA-A3301,1,0,106,de novo
CD19_l115_int_4516,HLA-A6601,1,2,104,de novo
CD19_l115_int_4516,HLA-A6801,0,2,105,de novo
CD19_l115_int_4516,HLA-A6802,0,1,106,de novo
CD19_l115_int_4516,HLA-A6823,1,2,104,de novo
CD19_l115_int_4516,HLA-A6901,0,7,100,de novo
CD19_l115_int_4516,HLA-A8001,1,6,100,de novo
CD19_l115_int_4516,HLA-B0702,1,0,106,de novo
CD19_l115_int_4516,HLA-B0801,0,6,101,de novo
CD19_l115_int_4516,HLA-B0802,2,10,95,de novo
CD19_l115_int_4516,HLA-B0803,3,7,97,de novo
CD19_l115_int_4516,HLA-B1402,2,1,104,de novo
CD19_l115_int_4516,HLA-B1501,0,1,106,de novo
CD19_l115_int_4516,HLA-B1502,1,1,105,de novo
CD19_l115_int_4516,HLA-B1503,0,2,105,de novo
CD19_l115_int_4516,HLA-B1509,0,8,99,de novo
CD19_l115_int_4516,HLA-B1517,1,2,104,de novo
CD19_l115_int_4516,HLA-B1801,0,2,105,de novo
CD19_l115_int_4516,HLA-B2705,0,0,107,de novo
CD19_l115_int_4516,HLA-B2720,1,2,104,de novo
CD19_l115_int_4516,HLA-B3501,0,3,104,de novo
CD19_l115_int_4516,HLA-B3503,0,3,104,de novo
CD19_l115_int_4516,HLA-B3801,0,4,103,de novo
CD19_l115_int_4516,HLA-B3901,2,1,104,de novo
CD19_l115_int_4516,HLA-B4001,0,3,104,de novo
CD19_l115_int_4516,HLA-B4002,0,3,104,de novo
CD19_l115_int_4516,HLA-B4013,1,1,105,de novo
CD19_l115_int_4516,HLA-B4201,1,0,106,de novo
CD19_l115_int_4516,HLA-B4402,0,1,106,de novo
CD19_l115_int_4516,HLA-B4403,0,2,105,de novo
CD19_l115_int_4516,HLA-B4501,1,1,105,de novo
CD19_l115_int_4516,HLA-B4601,0,1,106,de novo
CD19_l115_int_4516,HLA-B4801,0,5,102,de novo
CD19_l115_int_4516,HLA-B5101,1,0,106,de novo
CD19_l115_int_4516,HLA-B5301,0,0,107,de novo
CD19_l115_int_4516,HLA-B5401,0,0,107,de novo
CD19_l115_int_4516,HLA-B5701,0,1,106,de novo
CD19_l115_int_4516,HLA-B5801,0,2,105,de novo
CD19_l115_int_4516,HLA-B5802,0,1,106,de novo
CD19_l115_int_4516,HLA-B7301,1,1,105,de novo
CD19_l115_int_4516,HLA-B8301,1,1,105,de novo
CD19_l115_int_4516,HLA-C0303,1,3,103,de novo
CD19_l115_int_4516,HLA-C0401,0,6,101,de novo
CD19_l115_int_4516,HLA-C0501,2,4,101,de novo
CD19_l115_int_4516,HLA-C0602,0,6,101,de novo
CD19_l115_int_4516,HLA-C0701,1,3,103,de novo
CD19_l115_int_4516,HLA-C0702,0,4,103,de novo
CD19_l115_int_4516,HLA-C0802,3,4,100,de novo
CD19_l115_int_4516,HLA-C1203,1,6,100,de novo
CD19_l115_int_4516,HLA-C1402,1,2,104,de novo
CD19_l115_int_4516,HLA-C1502,0,4,103,de novo
CD19_l115_int_4864,HLA-A0101,1,1,105,de novo
CD19_l115_int_4864,HLA-A0201,1,4,102,de novo
CD19_l115_int_4864,HLA-A0202,2,3,102,de novo
CD19_l115_int_4864,HLA-A0203,0,5,102,de novo
CD19_l115_int_4864,HLA-A0205,1,2,104,de novo
CD19_l115_int_4864,HLA-A0206,0,3,104,de novo
CD19_l115_int_4864,HLA-A0207,0,5,102,de novo
CD19_l115_int_4864,HLA-A0211,2,2,103,de novo
CD19_l115_int_4864,HLA-A0212,2,5,100,de novo
CD19_l115_int_4864,HLA-A0216,3,6,98,de novo
CD19_l115_int_4864,HLA-A0217,1,2,104,de novo
CD19_l115_int_4864,HLA-A0219,1,5,101,de novo
CD19_l115_int_4864,HLA-A0250,2,5,100,de novo
CD19_l115_int_4864,HLA-A0301,0,4,103,de novo
CD19_l115_int_4864,HLA-A1101,3,1,103,de novo
CD19_l115_int_4864,HLA-A2301,1,0,106,de novo
CD19_l115_int_4864,HLA-A2402,0,2,105,de novo
CD19_l115_int_4864,HLA-A2403,1,3,103,de novo
CD19_l115_int_4864,HLA-A2501,1,3,103,de novo
CD19_l115_int_4864,HLA-A2601,1,3,103,de novo
CD19_l115_int_4864,HLA-A2602,1,4,102,de novo
CD19_l115_int_4864,HLA-A2603,1,3,103,de novo
CD19_l115_int_4864,HLA-A2902,0,1,106,de novo
CD19_l115_int_4864,HLA-A3001,0,2,105,de novo
CD19_l115_int_4864,HLA-A3002,0,0,107,de novo
CD19_l115_int_4864,HLA-A3101,0,1,106,de novo
CD19_l115_int_4864,HLA-A3201,0,2,105,de novo
CD19_l115_int_4864,HLA-A3207,2,1,104,de novo
CD19_l115_int_4864,HLA-A3215,0,3,104,de novo
CD19_l115_int_4864,HLA-A3301,0,0,107,de novo
CD19_l115_int_4864,HLA-A6601,0,3,104,de novo
CD19_l115_int_4864,HLA-A6801,0,3,104,de novo
CD19_l115_int_4864,HLA-A6802,1,2,104,de novo
CD19_l115_int_4864,HLA-A6823,1,2,104,de novo
CD19_l115_int_4864,HLA-A6901,2,2,103,de novo
CD19_l115_int_4864,HLA-A8001,0,3,104,de novo
CD19_l115_int_4864,HLA-B0702,0,1,106,de novo
CD19_l115_int_4864,HLA-B0801,0,4,103,de novo
CD19_l115_int_4864,HLA-B0802,1,7,99,de novo
CD19_l115_int_4864,HLA-B0803,2,5,100,de novo
CD19_l115_int_4864,HLA-B1402,2,1,104,de novo
CD19_l115_int_4864,HLA-B1501,0,0,107,de novo
CD19_l115_int_4864,HLA-B1502,0,1,106,de novo
CD19_l115_int_4864,HLA-B1503,1,2,104,de novo
CD19_l115_int_4864,HLA-B1509,0,11,96,de novo
CD19_l115_int_4864,HLA-B1517,1,2,104,de novo
CD19_l115_int_4864,HLA-B1801,1,1,105,de novo
CD19_l115_int_4864,HLA-B2705,0,0,107,de novo
CD19_l115_int_4864,HLA-B2720,0,3,104,de novo
CD19_l115_int_4864,HLA-B3501,0,2,105,de novo
CD19_l115_int_4864,HLA-B3503,0,2,105,de novo
CD19_l115_int_4864,HLA-B3801,0,2,105,de novo
CD19_l115_int_4864,HLA-B3901,2,1,104,de novo
CD19_l115_int_4864,HLA-B4001,1,1,105,de novo
CD19_l115_int_4864,HLA-B4002,0,5,102,de novo
CD19_l115_int_4864,HLA-B4013,0,2,105,de novo
CD19_l115_int_4864,HLA-B4201,0,1,106,de novo
CD19_l115_int_4864,HLA-B4402,0,2,105,de novo
CD19_l115_int_4864,HLA-B4403,0,4,103,de novo
CD19_l115_int_4864,HLA-B4501,1,3,103,de novo
CD19_l115_int_4864,HLA-B4601,1,1,105,de novo
CD19_l115_int_4864,HLA-B4801,0,4,103,de novo
CD19_l115_int_4864,HLA-B5101,0,1,106,de novo
CD19_l115_int_4864,HLA-B5301,0,1,106,de novo
CD19_l115_int_4864,HLA-B5401,0,0,107,de novo
CD19_l115_int_4864,HLA-B5701,0,0,107,de novo
CD19_l115_int_4864,HLA-B5801,0,2,105,de novo
CD19_l115_int_4864,HLA-B5802,0,1,106,de novo
CD19_l115_int_4864,HLA-B7301,0,1,106,de novo
CD19_l115_int_4864,HLA-B8301,0,1,106,de novo
CD19_l115_int_4864,HLA-C0303,2,2,103,de novo
CD19_l115_int_4864,HLA-C0401,1,4,102,de novo
CD19_l115_int_4864,HLA-C0501,1,4,102,de novo
CD19_l115_int_4864,HLA-C0602,2,3,102,de novo
CD19_l115_int_4864,HLA-C0701,1,3,103,de novo
CD19_l115_int_4864,HLA-C0702,0,3,104,de novo
CD19_l115_int_4864,HLA-C0802,3,4,100,de novo
CD19_l115_int_4864,HLA-C1203,1,4,102,de novo
CD19_l115_int_4864,HLA-C1402,1,1,105,de novo
CD19_l115_int_4864,HLA-C1502,1,3,103,de novo
CD19_l115_int_1249,HLA-A0101,0,2,105,de novo
CD19_l115_int_1249,HLA-A0201,0,4,103,de novo
CD19_l115_int_1249,HLA-A0202,1,3,103,de novo
CD19_l115_int_1249,HLA-A0203,0,4,103,de novo
CD19_l115_int_1249,HLA-A0205,0,1,106,de novo
CD19_l115_int_1249,HLA-A0206,0,3,104,de novo
CD19_l115_int_1249,HLA-A0207,1,3,103,de novo
CD19_l115_int_1249,HLA-A0211,3,2,102,de novo
CD19_l115_int_1249,HLA-A0212,3,2,102,de novo
CD19_l115_int_1249,HLA-A0216,4,2,101,de novo
CD19_l115_int_1249,HLA-A0217,1,2,104,de novo
CD19_l115_int_1249,HLA-A0219,1,4,102,de novo
CD19_l115_int_1249,HLA-A0250,2,6,99,de novo
CD19_l115_int_1249,HLA-A0301,1,2,104,de novo
CD19_l115_int_1249,HLA-A1101,3,1,103,de novo
CD19_l115_int_1249,HLA-A2301,0,1,106,de novo
CD19_l115_int_1249,HLA-A2402,1,0,106,de novo
CD19_l115_int_1249,HLA-A2403,0,4,103,de novo
CD19_l115_int_1249,HLA-A2501,1,4,102,de novo
CD19_l115_int_1249,HLA-A2601,1,3,103,de novo
CD19_l115_int_1249,HLA-A2602,3,3,101,de novo
CD19_l115_int_1249,HLA-A2603,1,3,103,de novo
CD19_l115_int_1249,HLA-A2902,0,0,107,de novo
CD19_l115_int_1249,HLA-A3001,0,3,104,de novo
CD19_l115_int_1249,HLA-A3002,0,1,106,de novo
CD19_l115_int_1249,HLA-A3101,0,2,105,de novo
CD19_l115_int_1249,HLA-A3201,0,4,103,de novo
CD19_l115_int_1249,HLA-A3207,0,5,102,de novo
CD19_l115_int_1249,HLA-A3215,0,2,105,de novo
CD19_l115_int_1249,HLA-A3301,1,0,106,de novo
CD19_l115_int_1249,HLA-A6601,0,3,104,de novo
CD19_l115_int_1249,HLA-A6801,0,3,104,de novo
CD19_l115_int_1249,HLA-A6802,0,1,106,de novo
CD19_l115_int_1249,HLA-A6823,0,2,105,de novo
CD19_l115_int_1249,HLA-A6901,1,3,103,de novo
CD19_l115_int_1249,HLA-A8001,0,5,102,de novo
CD19_l115_int_1249,HLA-B0702,0,1,106,de novo
CD19_l115_int_1249,HLA-B0801,0,4,103,de novo
CD19_l115_int_1249,HLA-B0802,2,8,97,de novo
CD19_l115_int_1249,HLA-B0803,3,4,100,de novo
CD19_l115_int_1249,HLA-B1402,2,0,105,de novo
CD19_l115_int_1249,HLA-B1501,0,0,107,de novo
CD19_l115_int_1249,HLA-B1502,0,1,106,de novo
CD19_l115_int_1249,HLA-B1503,0,3,104,de novo
CD19_l115_int_1249,HLA-B1509,0,8,99,de novo
CD19_l115_int_1249,HLA-B1517,1,3,103,de novo
CD19_l115_int_1249,HLA-B1801,1,1,105,de novo
CD19_l115_int_1249,HLA-B2705,0,0,107,de novo
CD19_l115_int_1249,HLA-B2720,1,3,103,de novo
CD19_l115_int_1249,HLA-B3501,0,1,106,de novo
CD19_l115_int_1249,HLA-B3503,0,3,104,de novo
CD19_l115_int_1249,HLA-B3801,0,2,105,de novo
CD19_l115_int_1249,HLA-B3901,2,1,104,de novo
CD19_l115_int_1249,HLA-B4001,1,1,105,de novo
CD19_l115_int_1249,HLA-B4002,0,4,103,de novo
CD19_l115_int_1249,HLA-B4013,1,1,105,de novo
CD19_l115_int_1249,HLA-B4201,0,1,106,de novo
CD19_l115_int_1249,HLA-B4402,0,2,105,de novo
CD19_l115_int_1249,HLA-B4403,0,3,104,de novo
CD19_l115_int_1249,HLA-B4501,1,2,104,de novo
CD19_l115_int_1249,HLA-B4601,0,2,105,de novo
CD19_l115_int_1249,HLA-B4801,0,6,101,de novo
CD19_l115_int_1249,HLA-B5101,0,1,106,de novo
CD19_l115_int_1249,HLA-B5301,0,2,105,de novo
CD19_l115_int_1249,HLA-B5401,0,0,107,de novo
CD19_l115_int_1249,HLA-B5701,0,2,105,de novo
CD19_l115_int_1249,HLA-B5801,0,3,104,de novo
CD19_l115_int_1249,HLA-B5802,0,1,106,de novo
CD19_l115_int_1249,HLA-B7301,0,1,106,de novo
CD19_l115_int_1249,HLA-B8301,0,1,106,de novo
CD19_l115_int_1249,HLA-C0303,1,2,104,de novo
